angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,2.989,-4.002,3.0,-4.0,0.978,0.118,6.586,0.009,0.604,0.608,7393.646,1.0,14.22,4.995,-0.007,-0.011,-0.0,-176.828,0.519,16.62,0.035,0.297,0.01,0.748,0.011,0.002
0.0,2.989,-7.999,3.0,-8.0,0.966,0.12,6.582,0.009,0.62,0.62,7668.461,1.0,14.296,8.539,-0.012,-0.004,0.0,274.816,3.544,16.302,0.048,0.241,0.006,0.747,0.011,-0.001
0.0,2.983,2.999,3.0,3.0,0.985,0.118,6.595,0.009,0.598,0.6,7340.444,1.0,14.13,4.23,0.019,0.013,-0.0,-328.017,-4.309,16.592,0.019,0.293,0.016,0.75,0.017,0.001
0.0,2.987,4.999,3.0,5.0,0.976,0.118,6.597,0.009,0.607,0.608,7381.408,1.0,14.203,5.824,-0.009,0.002,0.0,40.964,1.594,16.65,0.052,0.298,0.008,0.749,0.013,0.001
0.0,3.988,0.005,4.0,0.0,0.977,0.116,6.59,0.008,0.602,0.604,7150.274,1.0,14.285,3.988,0.001,-0.006,-0.0,-231.133,-1.836,17.909,0.234,0.613,0.047,0.778,0.012,-0.005
0.0,3.994,-12.0,4.0,-12.0,0.946,0.117,6.582,0.009,0.619,0.62,7352.257,1.0,14.502,12.647,-0.031,-0.009,0.0,201.982,8.659,16.145,0.034,0.173,0.005,0.747,0.006,-0.0
0.0,3.994,-7.002,4.0,-7.0,0.964,0.122,6.583,0.009,0.625,0.624,7918.198,1.0,14.227,8.061,0.017,0.001,0.001,565.941,-4.585,16.16,0.032,0.244,0.005,0.747,0.006,0.002
0.0,3.99,12.008,4.0,12.0,0.951,0.117,6.61,0.008,0.618,0.62,7073.854,1.0,14.452,12.653,-0.012,0.027,-0.001,-844.344,4.592,16.36,0.056,0.208,0.006,0.748,0.01,-0.008
0.0,3.985,9.006,4.0,9.0,0.959,0.117,6.602,0.008,0.597,0.6,7080.313,1.0,14.196,9.848,0.008,-0.008,0.0,6.459,-2.806,16.403,0.039,0.211,0.005,0.748,0.015,-0.006
0.0,4.997,11.014,5.0,11.0,0.946,0.119,6.604,0.009,0.6,0.604,7361.405,1.0,14.051,12.095,-0.013,0.002,0.0,281.092,2.247,16.277,0.044,0.205,0.005,0.745,0.003,-0.014
0.0,4.983,12.001,5.0,12.0,0.943,0.116,6.609,0.008,0.612,0.616,6938.037,1.0,14.455,12.994,-0.003,0.005,-0.001,-423.368,0.9,16.399,0.052,0.206,0.005,0.748,0.017,-0.001
0.0,6.994,-14.002,7.0,-14.0,0.925,0.117,6.579,0.009,0.6,0.6,7471.072,1.0,14.165,15.651,-0.018,-0.031,0.001,533.035,2.657,16.071,0.047,0.177,0.005,0.743,0.006,0.002
0.0,6.995,-6.0,7.0,-6.0,0.951,0.12,6.583,0.009,0.615,0.62,7721.398,1.0,14.166,9.216,0.026,0.004,0.0,250.326,-6.436,16.333,0.045,0.225,0.005,0.746,0.005,-0.0
0.0,6.998,-9.002,7.0,-9.0,0.941,0.119,6.582,0.009,0.628,0.629,7561.443,1.0,14.445,11.402,-0.01,-0.001,-0.0,-159.955,2.186,16.237,0.055,0.224,0.006,0.746,0.002,0.002
0.0,6.991,10.006,7.0,10.0,0.941,0.118,6.602,0.009,0.602,0.604,7258.976,1.0,14.138,12.206,-0.0,0.02,-0.0,-302.468,0.805,16.31,0.036,0.196,0.005,0.746,0.009,-0.006
0.0,6.993,1.0,7.0,1.0,0.959,0.118,6.591,0.009,0.616,0.62,7342.697,1.0,14.365,7.064,0.018,-0.012,0.0,83.721,-5.142,16.876,0.074,0.437,0.02,0.752,0.007,0.0
0.0,6.981,3.008,7.0,3.0,0.957,0.116,6.593,0.008,0.605,0.608,7082.183,1.0,14.36,7.602,-0.003,0.002,-0.0,-260.514,0.537,16.675,0.035,0.299,0.012,0.748,0.019,-0.008
0.0,7.991,-10.999,8.0,-11.0,0.933,0.118,6.579,0.009,0.609,0.608,7451.136,1.0,14.238,13.596,-0.024,-0.014,0.001,368.953,5.994,16.15,0.042,0.183,0.005,0.746,0.009,-0.001
0.0,7.992,-6.999,8.0,-7.0,0.946,0.119,6.581,0.009,0.618,0.624,7489.742,1.0,14.32,10.623,0.013,0.001,0.0,38.605,-2.973,16.257,0.028,0.233,0.005,0.746,0.008,-0.001
0.0,7.989,13.01,8.0,13.0,0.928,0.119,6.606,0.009,0.608,0.612,7178.546,1.0,14.2,15.267,-0.019,0.025,-0.001,-311.196,4.644,16.232,0.043,0.182,0.005,0.745,0.011,-0.01
0.0,7.989,5.005,8.0,5.0,0.951,0.117,6.592,0.009,0.605,0.604,7194.288,1.0,14.231,9.427,0.023,-0.014,0.0,15.742,-5.84,16.587,0.048,0.274,0.008,0.746,0.011,-0.005
0.0,8.988,-0.002,9.0,0.0,0.955,0.118,6.589,0.009,0.599,0.6,7382.257,1.0,14.087,8.988,0.004,-0.004,0.0,187.969,-0.439,16.952,0.109,0.441,0.021,0.756,0.012,0.002
0.0,9.006,-10.0,9.0,-10.0,0.933,0.125,6.583,0.01,0.61,0.608,8349.819,1.0,13.783,13.458,-0.022,-0.006,0.001,967.562,4.469,15.93,0.035,0.19,0.005,0.743,-0.006,-0.0
0.0,9.0,-1.997,9.0,-2.0,0.952,0.12,6.588,0.009,0.584,0.588,7589.172,1.0,13.782,9.219,0.019,0.006,-0.001,-760.647,-4.239,16.389,0.032,0.324,0.012,0.748,0.0,-0.003
0.0,8.991,-5.999,9.0,-6.0,0.944,0.12,6.582,0.009,0.627,0.631,7640.617,1.0,14.385,10.809,-0.008,-0.006,0.0,51.445,1.59,16.298,0.049,0.228,0.006,0.746,0.009,-0.001
0.0,8.988,11.011,9.0,11.0,0.929,0.116,6.603,0.008,0.61,0.612,6992.761,1.0,14.421,14.214,-0.015,0.02,-0.001,-647.856,3.405,16.406,0.049,0.213,0.005,0.744,0.012,-0.011
0.0,8.984,8.004,9.0,8.0,0.938,0.119,6.599,0.009,0.599,0.604,7323.701,1.0,14.071,12.032,0.009,-0.004,0.0,330.94,-2.181,16.422,0.051,0.249,0.006,0.746,0.016,-0.004
0.0,0.0,0.0,0.0,0.0,1.0,0.043,4.342,0.001,0.65,0.651,534.223,1.0,23.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,-0.008,-2.987,0.0,-3.0,0.947,0.045,4.34,0.001,0.641,0.643,558.718,1.0,23.083,2.987,-0.053,-0.002,0.0,24.495,2.987,27.571,0.632,0.863,0.148,0.829,0.008,-0.013
0.0,0.002,-6.051,0.0,-6.0,0.937,0.043,4.342,0.001,0.645,0.647,523.885,1.0,23.425,6.051,-0.01,0.002,-0.0,-34.833,3.064,26.715,0.519,0.793,0.08,0.776,-0.002,0.051
0.0,-0.008,0.956,0.0,1.0,0.988,0.049,4.334,0.001,0.616,0.62,644.876,1.0,22.036,0.956,0.05,-0.008,0.0,120.991,-5.095,26.815,0.82,0.954,0.32,0.916,0.008,0.044
0.0,0.005,3.958,0.0,4.0,0.936,0.048,4.343,0.001,0.609,0.612,643.184,1.0,22.119,3.958,-0.051,0.008,-0.0,-1.692,3.002,24.238,0.564,0.824,0.108,0.799,-0.005,0.042
0.0,-0.006,8.967,0.0,9.0,0.92,0.049,4.33,0.001,0.616,0.62,635.331,1.0,22.068,8.967,-0.016,-0.012,0.0,-7.853,5.01,24.05,0.404,0.715,0.046,0.745,0.006,0.033
0.0,-9.979,-13.014,-10.0,-13.0,0.831,0.045,4.345,0.001,0.638,0.639,543.928,1.0,23.091,16.399,-0.089,0.015,-0.0,-91.403,7.432,24.922,0.368,0.524,0.011,0.733,-0.021,0.014
0.0,-9.979,-4.999,-10.0,-5.0,0.878,0.044,4.341,0.001,0.638,0.639,534.281,1.0,23.148,11.161,0.047,-0.004,-0.0,-9.647,-5.238,24.61,0.301,0.483,0.006,0.736,-0.021,-0.001
0.0,-9.963,-6.053,-10.0,-6.0,0.881,0.045,4.342,0.001,0.661,0.663,544.87,1.0,23.381,11.657,0.003,0.001,0.0,10.588,0.496,24.659,0.308,0.485,0.006,0.735,-0.037,0.053
0.0,-9.952,-7.073,-10.0,-7.0,0.889,0.044,4.344,0.001,0.644,0.643,525.552,1.0,23.349,12.21,0.007,0.002,-0.0,-19.318,0.552,24.885,0.319,0.496,0.007,0.736,-0.048,0.073
0.0,-9.976,12.005,-10.0,12.0,0.85,0.047,4.335,0.001,0.611,0.612,605.617,1.0,22.234,15.609,-0.039,-0.009,0.0,80.066,3.4,22.705,0.206,0.402,0.004,0.737,-0.024,-0.005
0.0,-10.99,2.947,-11.0,3.0,0.887,0.047,4.337,0.001,0.621,0.62,614.226,1.0,22.338,11.378,0.037,0.002,0.0,8.608,-4.231,23.266,0.202,0.408,0.003,0.734,-0.01,0.053
0.0,-12.0,1.924,-12.0,2.0,0.905,0.048,4.335,0.001,0.614,0.612,626.54,1.0,22.115,12.153,0.018,-0.001,0.0,12.314,0.775,22.856,0.204,0.419,0.004,0.734,-0.0,0.076
0.0,-12.957,-0.003,-13.0,0.0,0.923,0.044,4.338,0.001,0.656,0.655,539.317,1.0,23.411,12.957,0.018,0.002,-0.0,-87.223,0.804,24.652,0.263,0.486,0.008,0.74,-0.043,0.003
0.0,-12.981,-8.905,-13.0,-9.0,0.858,0.044,4.338,0.001,0.651,0.659,532.248,1.0,23.382,15.742,-0.065,-0.0,-0.0,-7.069,2.785,24.484,0.219,0.43,0.005,0.735,-0.019,-0.095
0.0,-14.013,-9.937,-14.0,-10.0,0.85,0.041,4.337,0.001,0.617,0.624,447.86,1.0,23.624,17.179,-0.008,-0.001,-0.0,-84.388,1.437,23.644,0.266,0.482,0.007,0.738,0.013,-0.063
0.0,-14.017,-12.999,-14.0,-13.0,0.819,0.043,4.339,0.001,0.64,0.647,513.847,1.0,23.36,19.116,-0.031,0.002,0.0,65.987,1.938,24.462,0.238,0.448,0.006,0.735,0.017,-0.001
0.0,-13.993,-7.101,-14.0,-7.0,0.87,0.044,4.337,0.001,0.659,0.667,518.414,1.0,23.51,15.691,0.051,-0.002,0.0,4.567,-3.425,24.666,0.276,0.492,0.01,0.737,-0.007,0.101
0.0,-14.0,-8.918,-14.0,-9.0,0.86,0.044,4.336,0.001,0.637,0.643,517.235,1.0,23.268,16.599,-0.01,-0.001,-0.0,-1.18,0.908,24.464,0.259,0.473,0.008,0.736,-0.0,-0.082
0.0,-0.989,0.001,-1.0,0.0,0.987,0.043,4.338,0.001,0.648,0.651,513.682,1.0,23.606,0.989,0.127,0.002,0.0,-3.553,-15.61,27.292,0.568,0.868,0.127,0.832,-0.011,-0.001
0.0,-0.966,-2.973,-1.0,-3.0,0.946,0.045,4.342,0.001,0.65,0.651,564.974,1.0,23.222,3.126,-0.041,0.004,0.0,51.292,2.137,26.842,0.532,0.822,0.097,0.802,-0.034,-0.027
0.0,-1.995,-10.968,-2.0,-11.0,0.869,0.042,4.344,0.001,0.629,0.631,510.534,1.0,23.438,11.148,-0.077,0.002,-0.0,-54.44,8.022,26.037,0.517,0.778,0.069,0.767,-0.005,-0.032
0.0,-1.964,-0.929,-2.0,-1.0,0.976,0.044,4.345,0.001,0.648,0.651,562.199,1.0,23.305,2.172,0.107,0.001,0.0,51.665,-8.976,24.909,0.253,0.655,0.033,0.783,-0.036,-0.071
0.0,-1.954,0.918,-2.0,1.0,0.974,0.047,4.341,0.001,0.616,0.62,612.741,1.0,22.384,2.159,-0.002,-0.004,0.0,50.543,-0.013,23.461,0.246,0.639,0.029,0.78,-0.046,0.082
0.0,-2.981,-13.015,-3.0,-13.0,0.854,0.044,4.346,0.001,0.634,0.635,558.237,1.0,23.155,13.352,-0.12,0.005,-0.0,-54.504,11.193,25.284,0.376,0.683,0.032,0.743,-0.019,0.015
0.0,-3.004,1.92,-3.0,2.0,0.948,0.048,4.341,0.001,0.625,0.627,644.443,1.0,22.297,3.565,0.094,-0.005,0.0,86.205,-9.788,23.656,0.196,0.509,0.011,0.756,0.004,0.08
0.0,-2.983,3.997,-3.0,4.0,0.915,0.047,4.34,0.001,0.622,0.624,628.236,1.0,22.436,4.987,-0.033,-0.001,-0.0,-16.207,1.422,23.489,0.183,0.489,0.008,0.748,-0.017,0.003
0.0,-3.986,-1.933,-4.0,-2.0,0.944,0.043,4.344,0.001,0.643,0.643,508.432,1.0,23.578,4.43,0.029,0.003,-0.0,-119.804,-0.557,24.638,0.196,0.48,0.006,0.753,-0.014,-0.067
0.0,-4.008,-4.98,-4.0,-5.0,0.902,0.043,4.343,0.001,0.637,0.639,527.678,1.0,23.355,6.393,-0.042,-0.001,0.0,19.245,1.962,24.522,0.205,0.489,0.006,0.747,0.008,-0.02
0.0,-3.99,-6.044,-4.0,-6.0,0.904,0.044,4.343,0.001,0.651,0.651,539.839,1.0,23.443,7.242,0.002,0.001,0.0,12.161,0.85,24.693,0.205,0.491,0.006,0.745,-0.01,0.044
0.0,-3.993,-7.99,-4.0,-8.0,0.894,0.043,4.346,0.001,0.652,0.651,531.134,1.0,23.654,8.932,-0.01,0.003,-0.0,-8.704,1.69,24.821,0.215,0.51,0.007,0.742,-0.007,-0.01
0.0,-3.996,12.998,-4.0,13.0,0.863,0.047,4.335,0.001,0.617,0.62,598.995,1.0,22.451,13.598,-0.031,-0.012,0.0,67.861,4.666,23.401,0.27,0.5,0.005,0.73,-0.004,0.002
0.0,-3.983,6.03,-4.0,6.0,0.913,0.047,4.339,0.001,0.608,0.608,601.895,1.0,22.286,7.227,0.049,0.004,0.0,2.9,-6.371,22.639,0.209,0.466,0.004,0.735,-0.017,-0.03
0.0,-3.997,8.002,-4.0,8.0,0.898,0.048,4.34,0.001,0.606,0.608,655.556,1.0,22.038,8.945,-0.015,0.001,0.0,53.66,1.718,22.467,0.218,0.469,0.004,0.73,-0.003,-0.002
0.0,-5.016,-11.978,-5.0,-12.0,0.846,0.042,4.346,0.001,0.638,0.639,519.397,1.0,23.545,12.986,-0.052,0.006,-0.0,-136.159,4.042,24.556,0.209,0.485,0.006,0.736,0.016,-0.022
0.0,-4.996,12.97,-5.0,13.0,0.847,0.048,4.335,0.001,0.616,0.616,624.299,1.0,22.228,13.899,0.001,-0.011,0.0,104.902,0.913,23.472,0.338,0.529,0.009,0.728,-0.004,0.03
0.0,-4.995,1.948,-5.0,2.0,0.941,0.048,4.338,0.001,0.612,0.612,641.706,1.0,22.076,5.362,0.094,0.003,0.0,17.407,-8.537,22.842,0.225,0.47,0.003,0.737,-0.005,0.052
0.0,-4.964,7.983,-5.0,8.0,0.903,0.048,4.338,0.001,0.625,0.627,641.957,1.0,22.329,9.4,-0.038,-0.0,-0.0,0.251,4.038,23.848,0.286,0.506,0.006,0.729,-0.036,0.017
0.0,-5.996,0.005,-6.0,0.0,0.959,0.042,4.338,0.001,0.644,0.643,505.389,1.0,23.612,5.996,0.056,0.0,-0.0,-136.567,-3.404,25.022,0.315,0.528,0.005,0.74,-0.004,-0.005
0.0,-5.993,-7.988,-6.0,-8.0,0.896,0.043,4.34,0.001,0.644,0.643,510.964,1.0,23.594,9.987,-0.063,0.002,-0.0,5.575,3.991,24.705,0.237,0.471,0.003,0.733,-0.007,-0.012
0.0,-5.995,1.93,-6.0,2.0,0.941,0.049,4.338,0.001,0.615,0.616,664.664,1.0,21.934,6.298,0.046,-0.002,0.0,153.7,-3.688,23.146,0.302,0.504,0.006,0.73,-0.005,0.07
0.0,-7.028,-14.039,-7.0,-14.0,0.856,0.042,4.344,0.001,0.639,0.639,503.132,1.0,23.564,15.7,-0.085,0.006,-0.0,-161.531,9.402,24.619,0.252,0.48,0.003,0.729,0.028,0.039
0.0,-8.011,-1.919,-8.0,-2.0,0.941,0.045,4.337,0.001,0.631,0.631,547.846,1.0,22.928,8.238,0.085,-0.007,0.0,44.713,-7.462,24.714,0.386,0.539,0.013,0.736,0.011,-0.081
0.0,-8.007,-2.99,-8.0,-3.0,0.916,0.045,4.336,0.001,0.643,0.643,534.988,1.0,23.158,8.547,-0.025,-0.002,-0.0,-12.857,0.309,25.162,0.386,0.54,0.013,0.736,0.007,-0.01
0.0,-7.989,-6.06,-8.0,-6.0,0.907,0.043,4.338,0.001,0.647,0.647,504.271,1.0,23.496,10.028,-0.009,0.002,-0.0,-30.717,1.481,25.337,0.387,0.546,0.012,0.734,-0.011,0.06
0.0,-8.001,0.949,-8.0,1.0,0.958,0.049,4.331,0.001,0.619,0.62,621.643,1.0,22.101,8.057,0.051,-0.007,0.0,117.372,-1.97,23.669,0.367,0.516,0.012,0.732,0.001,0.051
0.0,-8.009,7.029,-8.0,7.0,0.903,0.045,4.33,0.001,0.601,0.6,532.595,1.0,22.495,10.656,-0.056,-0.001,-0.0,-89.048,2.599,22.476,0.326,0.497,0.008,0.734,0.009,-0.029
0.0,-8.001,7.983,-8.0,8.0,0.898,0.048,4.335,0.001,0.611,0.612,633.864,1.0,22.183,11.303,-0.004,0.006,0.0,101.269,0.646,22.967,0.304,0.476,0.007,0.731,0.001,0.017
0.0,-8.946,-14.055,-9.0,-14.0,0.858,0.044,4.343,0.001,0.661,0.663,527.523,1.0,23.547,16.661,-0.04,0.008,-0.0,-106.341,5.358,25.045,0.375,0.539,0.01,0.728,-0.054,0.055
0.0,-8.995,11.984,-9.0,12.0,0.856,0.047,4.335,0.001,0.605,0.604,595.757,1.0,22.245,14.984,-0.003,-0.008,0.0,68.234,-1.676,22.36,0.219,0.412,0.003,0.736,-0.005,0.016
0.0,-8.966,0.909,-9.0,1.0,0.944,0.046,4.341,0.001,0.619,0.62,559.69,1.0,22.677,9.012,0.088,0.006,-0.0,-36.067,-5.972,23.661,0.309,0.488,0.006,0.734,-0.034,0.091
0.0,-8.961,4.996,-9.0,5.0,0.89,0.049,4.337,0.001,0.615,0.616,647.398,1.0,21.955,10.26,-0.054,-0.004,0.0,87.708,1.248,22.995,0.253,0.439,0.004,0.729,-0.039,0.004
0.0,9.978,-9.915,10.0,-10.0,0.871,0.042,4.36,0.001,0.611,0.616,506.068,1.0,23.357,14.067,-0.02,0.023,-0.0,-141.33,3.807,23.05,0.231,0.434,0.004,0.738,0.022,-0.085
0.0,9.986,-14.039,10.0,-14.0,0.843,0.044,4.365,0.001,0.659,0.663,573.255,1.0,23.436,17.228,-0.028,0.005,0.0,67.187,3.161,24.293,0.221,0.423,0.004,0.732,0.014,0.039
0.0,9.994,8.002,10.0,8.0,0.883,0.047,4.348,0.001,0.604,0.608,626.464,1.0,22.15,12.803,0.04,-0.017,0.0,53.208,-4.425,22.509,0.31,0.483,0.007,0.729,0.006,-0.002
0.0,9.996,8.906,10.0,9.0,0.877,0.047,4.35,0.001,0.628,0.631,624.782,1.0,22.466,13.388,-0.006,0.001,0.0,-1.681,0.585,24.043,0.32,0.489,0.007,0.728,0.004,0.094
0.0,10.974,-1.91,11.0,-2.0,0.911,0.046,4.36,0.001,0.647,0.651,603.675,1.0,23.035,11.139,0.034,0.01,-0.0,-21.107,-2.249,24.238,0.208,0.415,0.003,0.732,0.026,-0.09
0.0,10.972,-3.955,11.0,-4.0,0.882,0.043,4.361,0.001,0.64,0.643,553.494,1.0,23.371,11.663,-0.03,0.001,-0.0,-50.181,0.524,24.343,0.219,0.433,0.004,0.735,0.028,-0.045
0.0,11.0,12.97,11.0,13.0,0.836,0.048,4.351,0.001,0.612,0.616,649.637,1.0,22.062,17.006,-0.046,-0.01,0.0,96.142,5.343,22.862,0.278,0.459,0.005,0.725,0.0,0.03
0.0,10.979,0.932,11.0,1.0,0.932,0.046,4.357,0.001,0.62,0.624,622.387,1.0,22.525,11.018,0.096,0.006,-0.0,-27.25,-5.988,23.222,0.205,0.408,0.003,0.732,0.021,0.068
0.0,11.015,7.082,11.0,7.0,0.876,0.048,4.351,0.001,0.624,0.631,646.616,1.0,22.289,13.096,-0.056,-0.005,0.0,24.229,2.077,23.443,0.231,0.422,0.003,0.729,-0.015,-0.082
0.0,12.001,0.004,12.0,0.0,0.925,0.043,4.36,0.001,0.648,0.651,549.066,1.0,23.518,12.001,0.049,0.008,-0.0,-97.55,-1.094,24.481,0.217,0.432,0.004,0.738,-0.001,-0.004
0.0,12.005,-0.929,12.0,-1.0,0.92,0.043,4.36,0.001,0.634,0.639,543.364,1.0,23.405,12.041,-0.005,0.001,-0.0,-5.701,0.04,24.243,0.225,0.445,0.004,0.737,-0.005,-0.071
0.0,11.986,-4.983,12.0,-5.0,0.873,0.044,4.361,0.001,0.634,0.639,565.499,1.0,23.146,12.981,-0.047,0.001,0.0,22.135,0.94,24.202,0.24,0.463,0.005,0.735,0.014,-0.017
0.0,11.996,-7.98,12.0,-8.0,0.871,0.044,4.367,0.001,0.648,0.651,568.386,1.0,23.438,14.408,-0.003,0.006,-0.0,2.887,1.427,24.703,0.269,0.491,0.008,0.737,0.004,-0.02
0.0,11.983,10.994,12.0,11.0,0.849,0.047,4.35,0.001,0.6,0.604,629.076,1.0,22.074,16.263,-0.022,-0.016,0.0,60.69,1.855,21.908,0.21,0.401,0.003,0.728,0.017,0.006
0.0,12.001,8.943,12.0,9.0,0.863,0.046,4.355,0.001,0.611,0.616,613.658,1.0,22.419,14.967,0.015,0.005,-0.0,-15.419,-1.296,22.693,0.209,0.404,0.003,0.73,-0.001,0.057
0.0,12.986,-10.97,13.0,-11.0,0.832,0.044,4.368,0.001,0.623,0.627,557.76,1.0,23.096,16.999,-0.031,0.013,-0.0,-55.898,2.033,24.428,0.4,0.594,0.022,0.737,0.014,-0.03
0.0,13.01,4.004,13.0,4.0,0.87,0.048,4.357,0.001,0.618,0.624,653.109,1.0,22.271,13.612,0.038,-0.011,0.0,95.349,-3.388,23.085,0.213,0.433,0.005,0.73,-0.01,-0.004
0.0,0.988,-10.994,1.0,-11.0,0.882,0.044,4.346,0.001,0.645,0.647,542.357,1.0,23.371,11.038,0.012,-0.011,-0.0,-110.752,-2.574,24.923,0.251,0.581,0.016,0.739,0.012,-0.006
0.0,0.993,12.981,1.0,13.0,0.871,0.046,4.335,0.001,0.622,0.624,570.218,1.0,22.712,13.019,-0.011,-0.012,0.0,27.861,1.981,25.148,0.492,0.76,0.065,0.759,0.007,0.019
0.0,0.963,3.959,1.0,4.0,0.926,0.048,4.343,0.001,0.608,0.612,645.899,1.0,22.117,4.074,0.055,0.008,0.0,75.682,-8.945,24.127,0.544,0.811,0.095,0.792,0.037,0.041
0.0,0.965,8.917,1.0,9.0,0.919,0.047,4.338,0.001,0.612,0.616,617.25,1.0,22.305,8.969,-0.007,-0.005,-0.0,-28.649,4.894,24.543,0.557,0.797,0.09,0.774,0.035,0.083
0.0,3.011,-0.901,3.0,-1.0,0.965,0.045,4.346,0.001,0.652,0.655,571.535,1.0,23.276,3.143,0.046,0.009,-0.0,-45.715,-5.826,24.745,0.22,0.536,0.012,0.766,-0.011,-0.099
0.0,2.998,-2.999,3.0,-3.0,0.917,0.044,4.348,0.001,0.647,0.651,559.307,1.0,23.258,4.241,-0.048,0.002,-0.0,-12.228,1.099,24.657,0.207,0.515,0.009,0.756,0.002,-0.001
0.0,2.988,9.966,3.0,10.0,0.896,0.048,4.34,0.001,0.61,0.612,646.964,1.0,22.037,10.404,-0.022,-0.008,0.0,87.657,6.163,23.091,0.289,0.623,0.02,0.734,0.012,0.034
0.0,3.011,11.005,3.0,11.0,0.873,0.047,4.338,0.001,0.62,0.624,620.825,1.0,22.428,11.41,-0.023,-0.002,-0.0,-26.139,1.005,23.99,0.316,0.645,0.023,0.737,-0.011,-0.005
0.0,2.983,6.059,3.0,6.0,0.906,0.047,4.343,0.001,0.629,0.631,619.006,1.0,22.531,6.753,0.034,0.005,0.0,-1.819,-4.656,24.062,0.225,0.566,0.013,0.741,0.017,-0.059
0.0,3.988,-3.969,4.0,-4.0,0.912,0.044,4.35,0.001,0.627,0.631,554.519,1.0,23.143,5.626,0.006,0.007,-0.0,-64.487,-1.127,24.005,0.214,0.483,0.004,0.741,0.012,-0.031
0.0,4.013,-8.93,4.0,-9.0,0.892,0.043,4.352,0.001,0.636,0.639,534.508,1.0,23.472,9.791,-0.02,0.002,-0.0,-20.011,4.165,24.586,0.254,0.507,0.004,0.734,-0.013,-0.07
0.0,3.991,12.005,4.0,12.0,0.868,0.047,4.341,0.001,0.593,0.596,629.084,1.0,22.026,12.651,-0.024,-0.011,0.0,94.575,2.861,21.613,0.211,0.528,0.011,0.733,0.009,-0.005
0.0,3.998,8.005,4.0,8.0,0.894,0.048,4.344,0.001,0.604,0.608,667.962,1.0,21.979,8.948,0.026,0.003,0.0,38.879,-3.704,22.282,0.187,0.484,0.007,0.733,0.002,-0.005
0.0,5.019,-11.975,5.0,-12.0,0.861,0.043,4.357,0.001,0.626,0.627,533.129,1.0,23.325,12.984,-0.032,0.013,-0.0,-134.833,4.037,24.441,0.351,0.554,0.009,0.732,-0.019,-0.025
0.0,4.985,-6.035,5.0,-6.0,0.903,0.043,4.353,0.001,0.663,0.667,538.448,1.0,23.718,7.828,0.042,-0.004,0.0,5.319,-5.156,24.686,0.287,0.524,0.005,0.733,0.015,0.035
0.0,4.985,9.931,5.0,10.0,0.881,0.048,4.343,0.001,0.622,0.627,645.764,1.0,22.267,11.112,-0.022,-0.01,0.0,107.316,3.284,23.328,0.176,0.442,0.004,0.729,0.015,0.069
0.0,5.006,10.958,5.0,11.0,0.864,0.047,4.34,0.001,0.617,0.62,635.679,1.0,22.267,12.047,-0.017,-0.003,-0.0,-10.086,0.935,23.046,0.177,0.448,0.005,0.73,-0.006,0.042
0.0,6.016,-8.93,6.0,-9.0,0.892,0.044,4.355,0.001,0.635,0.639,561.92,1.0,23.206,10.767,0.028,0.015,-0.0,-73.759,-1.28,24.915,0.375,0.553,0.012,0.735,-0.016,-0.07
0.0,5.981,5.013,6.0,5.0,0.892,0.048,4.344,0.001,0.609,0.612,655.19,1.0,22.001,7.803,-0.001,-0.011,0.0,93.27,-2.964,22.601,0.228,0.456,0.003,0.727,0.019,-0.013
0.0,7.003,-1.952,7.0,-2.0,0.937,0.045,4.35,0.001,0.651,0.655,570.606,1.0,23.242,7.27,0.045,0.006,-0.0,-84.584,-0.534,25.212,0.382,0.554,0.012,0.734,-0.003,-0.048
0.0,6.993,-3.982,7.0,-4.0,0.905,0.043,4.355,0.001,0.638,0.643,545.636,1.0,23.33,8.048,-0.032,0.005,-0.0,-24.97,0.778,25.114,0.386,0.559,0.013,0.735,0.007,-0.018
0.0,7.024,-6.035,7.0,-6.0,0.903,0.045,4.351,0.001,0.674,0.678,578.764,1.0,23.473,9.261,-0.002,-0.004,0.0,33.128,1.213,24.412,0.38,0.548,0.013,0.734,-0.024,0.035
0.0,7.015,-7.064,7.0,-7.0,0.897,0.044,4.357,0.001,0.635,0.639,555.077,1.0,23.193,9.956,-0.006,0.006,-0.0,-23.686,0.695,24.937,0.383,0.551,0.014,0.737,-0.015,0.064
0.0,7.028,9.942,7.0,10.0,0.888,0.05,4.341,0.002,0.633,0.635,694.956,1.0,22.001,12.176,-0.009,-0.016,0.0,139.879,2.22,23.744,0.242,0.459,0.003,0.719,-0.028,0.058
0.0,7.98,-2.985,8.0,-3.0,0.913,0.045,4.351,0.001,0.639,0.643,578.736,1.0,22.971,8.52,0.024,0.01,-0.0,-116.22,-3.656,24.845,0.361,0.524,0.011,0.731,0.02,-0.015
0.0,7.985,-8.946,8.0,-9.0,0.889,0.043,4.35,0.001,0.63,0.635,511.182,1.0,23.401,11.992,-0.023,-0.001,-0.0,-67.554,3.472,24.447,0.313,0.495,0.006,0.735,0.015,-0.054
