angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,sharpness,snr,median_brightness,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
2.4,-8.255,-5.502,-8.0,-5.0,0.459,0.125,6.83,0.005,0.445,1451.511,11.007,0.443,16.475,0.148,0.32,0.016,0.663,0.255,0.502
2.45,3.443,3.886,3.0,5.0,0.362,0.125,6.849,0.005,0.453,1443.252,11.206,0.447,16.643,0.184,0.416,0.039,0.668,-0.443,1.114
2.5,-5.168,-0.626,-5.0,0.0,0.478,0.123,6.835,0.005,0.461,1371.747,11.502,0.455,17.176,0.191,0.47,0.042,0.686,0.168,0.626
2.55,-9.233,-5.544,-9.0,-5.0,0.434,0.128,6.825,0.005,0.431,1492.864,10.513,0.427,16.15,0.14,0.294,0.014,0.658,0.233,0.544
2.6,-5.523,3.267,-6.0,4.0,0.393,0.124,6.83,0.005,0.45,1398.066,11.161,0.447,16.878,0.185,0.399,0.032,0.676,-0.477,0.733
2.65,3.308,-3.226,3.0,-2.0,0.327,0.128,6.85,0.006,0.441,1522.6,10.747,0.435,17.194,0.193,0.49,0.042,0.687,-0.308,1.226
2.7,-0.178,-2.896,0.0,-2.0,0.456,0.127,6.847,0.006,0.444,1509.975,10.853,0.439,17.145,0.199,0.52,0.042,0.688,0.178,0.896
2.75,2.68,-10.259,3.0,-9.0,0.346,0.125,6.854,0.005,0.454,1479.171,11.178,0.451,16.232,0.135,0.275,0.012,0.657,0.32,1.259
2.8,2.353,-1.232,2.0,0.0,0.321,0.129,6.85,0.006,0.436,1553.229,10.581,0.431,17.171,0.204,0.51,0.046,0.692,-0.353,1.232
2.85,-2.251,-9.086,-2.0,-8.0,0.33,0.126,6.846,0.005,0.45,1477.515,11.057,0.447,16.434,0.142,0.322,0.017,0.668,0.251,1.086
2.9,-0.102,-3.197,0.0,-2.0,0.356,0.127,6.846,0.005,0.444,1508.552,10.849,0.439,17.03,0.192,0.502,0.039,0.684,0.102,1.197
2.95,-9.729,-3.069,-9.0,-3.0,0.488,0.128,6.827,0.005,0.434,1486.663,10.612,0.427,16.299,0.147,0.317,0.017,0.666,0.729,0.069
3.0,1.767,-6.335,2.0,-5.0,0.337,0.128,6.849,0.006,0.443,1526.79,10.808,0.439,16.656,0.163,0.411,0.028,0.675,0.233,1.335
0.0,0.0,0.0,0.0,0.0,1.0,0.153,7.039,0.005,0.658,1136.201,12.695,0.678,100.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.008,-0.969,0.0,-1.0,0.993,0.152,7.039,0.005,0.658,1135.109,12.703,0.678,23.561,0.832,0.941,0.36,0.885,-0.008,-0.031
0.0,0.009,-3.979,0.0,-4.0,0.988,0.152,7.037,0.005,0.658,1140.926,12.737,0.678,18.334,0.464,0.646,0.1,0.713,-0.009,-0.021
0.0,-0.001,10.006,0.0,10.0,0.98,0.154,7.049,0.005,0.657,1136.193,12.629,0.678,15.968,0.311,0.345,0.038,0.63,0.001,-0.006
0.0,-0.0,11.011,0.0,11.0,0.977,0.154,7.049,0.005,0.657,1134.829,12.623,0.678,15.684,0.295,0.314,0.034,0.624,0.0,-0.011
0.0,-0.002,12.015,0.0,12.0,0.978,0.154,7.051,0.005,0.657,1135.457,12.619,0.678,15.443,0.283,0.287,0.032,0.618,0.002,-0.015
0.0,0.003,6.025,0.0,6.0,0.987,0.153,7.046,0.005,0.657,1139.146,12.651,0.678,17.377,0.383,0.51,0.063,0.669,-0.003,-0.025
0.0,-9.987,-7.976,-10.0,-8.0,0.969,0.153,7.033,0.005,0.66,1130.759,12.688,0.678,14.705,0.232,0.206,0.015,0.566,-0.013,-0.024
0.0,-9.983,-8.98,-10.0,-9.0,0.965,0.153,7.034,0.005,0.66,1127.853,12.684,0.678,14.571,0.226,0.18,0.014,0.563,-0.017,-0.02
0.0,-9.991,11.003,-10.0,11.0,0.962,0.156,7.051,0.005,0.658,1138.072,12.527,0.678,14.211,0.213,0.105,0.009,0.565,-0.009,-0.003
0.0,-9.992,4.009,-10.0,4.0,0.972,0.155,7.044,0.005,0.659,1138.012,12.589,0.678,15.128,0.249,0.263,0.016,0.583,-0.008,-0.009
0.0,-9.983,6.022,-10.0,6.0,0.971,0.155,7.047,0.005,0.659,1140.03,12.568,0.678,14.878,0.237,0.207,0.013,0.575,-0.017,-0.022
0.0,-9.991,9.018,-10.0,9.0,0.969,0.155,7.049,0.005,0.658,1139.262,12.542,0.678,14.481,0.228,0.143,0.011,0.57,-0.009,-0.018
0.0,-10.993,0.017,-11.0,0.0,0.972,0.154,7.039,0.005,0.66,1135.228,12.623,0.678,15.84,0.353,0.386,0.053,0.634,-0.007,-0.017
0.0,-10.979,-11.96,-11.0,-12.0,0.961,0.154,7.033,0.005,0.66,1134.141,12.666,0.682,14.06,0.205,0.106,0.011,0.556,-0.021,-0.04
0.0,-10.976,-1.975,-11.0,-2.0,0.973,0.154,7.037,0.005,0.66,1138.637,12.649,0.678,15.432,0.3,0.36,0.034,0.612,-0.024,-0.025
0.0,-12.0,0.019,-12.0,0.0,0.969,0.154,7.04,0.005,0.66,1141.366,12.614,0.678,15.573,0.337,0.362,0.05,0.631,-0.0,-0.019
0.0,-11.984,-11.978,-12.0,-12.0,0.958,0.154,7.034,0.005,0.66,1135.819,12.661,0.682,13.961,0.203,0.092,0.01,0.555,-0.016,-0.022
0.0,-11.979,-4.982,-12.0,-5.0,0.968,0.153,7.035,0.005,0.661,1137.082,12.688,0.682,14.739,0.237,0.242,0.017,0.579,-0.021,-0.018
0.0,-11.985,-8.984,-12.0,-9.0,0.964,0.154,7.034,0.005,0.661,1133.062,12.673,0.682,14.29,0.212,0.149,0.012,0.562,-0.015,-0.016
0.0,-11.987,5.022,-12.0,5.0,0.968,0.155,7.047,0.005,0.659,1140.131,12.559,0.682,14.65,0.228,0.193,0.014,0.576,-0.013,-0.022
0.0,-12.982,-2.989,-13.0,-3.0,0.967,0.154,7.038,0.005,0.661,1147.494,12.65,0.682,14.835,0.25,0.285,0.025,0.598,-0.018,-0.011
0.0,-12.978,-3.982,-13.0,-4.0,0.967,0.154,7.037,0.005,0.661,1151.141,12.672,0.682,14.71,0.24,0.253,0.02,0.588,-0.022,-0.018
0.0,-12.981,-4.982,-13.0,-5.0,0.964,0.154,7.035,0.005,0.661,1138.921,12.681,0.682,14.632,0.238,0.23,0.017,0.579,-0.019,-0.018
0.0,-12.987,-6.986,-13.0,-7.0,0.967,0.154,7.033,0.005,0.661,1129.812,12.676,0.682,14.448,0.228,0.19,0.014,0.57,-0.013,-0.014
0.0,-12.993,11.01,-13.0,11.0,0.955,0.156,7.054,0.005,0.658,1139.783,12.492,0.678,13.836,0.195,0.055,0.008,0.561,-0.007,-0.01
0.0,-13.983,-11.965,-14.0,-12.0,0.958,0.154,7.034,0.005,0.661,1138.594,12.646,0.682,13.836,0.211,0.066,0.01,0.555,-0.017,-0.035
0.0,-13.974,-1.974,-14.0,-2.0,0.965,0.154,7.039,0.005,0.661,1143.161,12.624,0.682,15.014,0.296,0.312,0.034,0.611,-0.026,-0.026
0.0,-13.991,-8.974,-14.0,-9.0,0.96,0.154,7.034,0.005,0.661,1133.468,12.659,0.682,14.152,0.223,0.128,0.013,0.563,-0.009,-0.026
0.0,-13.983,4.025,-14.0,4.0,0.964,0.156,7.047,0.005,0.659,1142.815,12.547,0.682,14.51,0.233,0.189,0.014,0.581,-0.017,-0.025
0.0,-13.98,6.021,-14.0,6.0,0.96,0.156,7.051,0.005,0.659,1143.81,12.524,0.682,14.299,0.22,0.135,0.012,0.571,-0.02,-0.021
0.0,-0.991,0.014,-1.0,0.0,0.99,0.153,7.039,0.005,0.658,1133.973,12.689,0.678,23.788,0.81,0.936,0.344,0.88,-0.009,-0.014
0.0,-1.005,13.016,-1.0,13.0,0.976,0.154,7.052,0.005,0.657,1132.2,12.606,0.678,15.278,0.286,0.265,0.035,0.615,0.005,-0.016
0.0,-1.985,-12.987,-2.0,-13.0,0.969,0.153,7.035,0.005,0.658,1133.641,12.696,0.678,14.959,0.222,0.233,0.016,0.588,-0.015,-0.013
0.0,-1.985,-13.985,-2.0,-14.0,0.97,0.153,7.035,0.005,0.658,1139.711,12.69,0.678,14.82,0.219,0.216,0.016,0.584,-0.015,-0.015
0.0,-1.987,-0.985,-2.0,-1.0,0.989,0.153,7.038,0.005,0.658,1132.423,12.692,0.678,19.164,0.503,0.779,0.129,0.762,-0.013,-0.015
0.0,-1.99,-7.977,-2.0,-8.0,0.982,0.152,7.035,0.005,0.659,1129.774,12.719,0.678,16.0,0.253,0.366,0.024,0.616,-0.01,-0.023
0.0,-1.985,-8.98,-2.0,-9.0,0.978,0.152,7.036,0.005,0.659,1126.678,12.715,0.678,15.767,0.249,0.333,0.022,0.61,-0.015,-0.02
0.0,-1.982,5.01,-2.0,5.0,0.989,0.153,7.045,0.005,0.658,1136.446,12.644,0.678,16.793,0.288,0.476,0.037,0.645,-0.018,-0.01
0.0,-1.989,6.022,-2.0,6.0,0.986,0.154,7.046,0.005,0.658,1136.834,12.636,0.678,16.522,0.28,0.432,0.033,0.635,-0.011,-0.022
0.0,-2.977,-10.973,-3.0,-11.0,0.973,0.153,7.036,0.005,0.659,1132.957,12.702,0.678,15.185,0.229,0.255,0.015,0.591,-0.023,-0.027
0.0,-2.982,-6.979,-3.0,-7.0,0.983,0.152,7.035,0.005,0.659,1128.817,12.72,0.678,16.009,0.247,0.366,0.022,0.611,-0.018,-0.021
0.0,-2.992,-7.982,-3.0,-8.0,0.979,0.152,7.035,0.005,0.659,1128.6,12.717,0.678,15.785,0.241,0.333,0.02,0.605,-0.008,-0.018
0.0,-2.99,5.019,-3.0,5.0,0.984,0.154,7.045,0.005,0.658,1136.959,12.637,0.678,16.4,0.249,0.413,0.027,0.631,-0.01,-0.019
0.0,-3.987,-6.974,-4.0,-7.0,0.981,0.152,7.035,0.005,0.659,1126.817,12.717,0.678,15.825,0.244,0.34,0.02,0.602,-0.013,-0.026
0.0,-3.998,10.015,-4.0,10.0,0.978,0.154,7.049,0.005,0.658,1136.966,12.593,0.678,15.168,0.229,0.239,0.016,0.595,-0.002,-0.015
0.0,-4.997,0.016,-5.0,0.0,0.985,0.153,7.04,0.005,0.659,1135.925,12.662,0.678,17.771,0.426,0.592,0.088,0.704,-0.003,-0.016
0.0,-4.998,2.023,-5.0,2.0,0.986,0.154,7.041,0.005,0.659,1137.458,12.645,0.678,16.463,0.285,0.472,0.037,0.65,-0.002,-0.023
0.0,-4.99,6.019,-5.0,6.0,0.98,0.154,7.047,0.005,0.658,1138.182,12.612,0.678,15.697,0.236,0.306,0.017,0.602,-0.01,-0.019
0.0,-5.98,-1.974,-6.0,-2.0,0.982,0.153,7.038,0.005,0.659,1139.916,12.678,0.678,16.429,0.309,0.479,0.04,0.646,-0.02,-0.026
0.0,-5.989,-4.975,-6.0,-5.0,0.979,0.153,7.035,0.005,0.66,1133.834,12.715,0.678,15.785,0.254,0.351,0.022,0.605,-0.011,-0.025
0.0,-5.984,-6.981,-6.0,-7.0,0.977,0.153,7.034,0.005,0.66,1131.257,12.708,0.678,15.457,0.241,0.298,0.019,0.592,-0.016,-0.019
0.0,-5.985,6.021,-6.0,6.0,0.98,0.154,7.047,0.005,0.658,1139.528,12.602,0.678,15.514,0.235,0.282,0.016,0.594,-0.015,-0.021
0.0,-6.981,-11.968,-7.0,-12.0,0.966,0.153,7.035,0.005,0.659,1134.624,12.682,0.678,14.542,0.22,0.171,0.012,0.566,-0.019,-0.032
0.0,-6.991,-2.985,-7.0,-3.0,0.982,0.153,7.037,0.005,0.66,1146.219,12.687,0.678,15.876,0.272,0.397,0.028,0.62,-0.009,-0.015
0.0,-6.989,12.022,-7.0,12.0,0.969,0.155,7.053,0.005,0.658,1137.231,12.551,0.678,14.422,0.211,0.136,0.01,0.575,-0.011,-0.022
0.0,-6.991,1.016,-7.0,1.0,0.981,0.154,7.039,0.005,0.659,1136.837,12.638,0.678,16.368,0.331,0.46,0.041,0.645,-0.009,-0.016
0.0,-6.985,2.019,-7.0,2.0,0.981,0.154,7.042,0.005,0.659,1136.943,12.629,0.678,15.95,0.28,0.403,0.029,0.627,-0.015,-0.019
0.0,-7.998,-0.002,-8.0,0.0,0.989,0.154,7.039,0.005,0.659,1137.979,12.644,0.678,16.663,0.388,0.473,0.063,0.66,-0.002,0.002
0.0,-7.987,-9.968,-8.0,-10.0,0.971,0.153,7.034,0.005,0.66,1134.384,12.687,0.678,14.715,0.232,0.193,0.014,0.569,-0.013,-0.032
0.0,-7.984,-12.973,-8.0,-13.0,0.961,0.153,7.032,0.005,0.659,1133.309,12.674,0.678,14.292,0.214,0.139,0.011,0.559,-0.016,-0.027
0.0,-7.992,-2.982,-8.0,-3.0,0.98,0.153,7.037,0.005,0.66,1144.919,12.684,0.678,15.71,0.273,0.377,0.027,0.614,-0.008,-0.018
0.0,-7.988,-3.979,-8.0,-4.0,0.976,0.153,7.035,0.005,0.66,1146.362,12.703,0.678,15.545,0.261,0.341,0.022,0.6,-0.012,-0.021
0.0,-7.994,-7.997,-8.0,-8.0,0.981,0.153,7.034,0.005,0.66,1131.72,12.698,0.678,15.002,0.239,0.241,0.016,0.578,-0.006,-0.003
0.0,-8.991,-10.974,-9.0,-11.0,0.966,0.153,7.034,0.005,0.66,1131.332,12.681,0.678,14.448,0.225,0.156,0.013,0.561,-0.009,-0.026
0.0,-8.996,-1.982,-9.0,-2.0,0.979,0.154,7.037,0.005,0.66,1138.277,12.664,0.678,15.806,0.306,0.403,0.035,0.622,-0.004,-0.018
0.0,-8.993,-2.978,-9.0,-3.0,0.976,0.153,7.037,0.005,0.66,1143.549,12.679,0.678,15.503,0.267,0.355,0.026,0.606,-0.007,-0.022
0.0,-8.986,-6.981,-9.0,-7.0,0.968,0.153,7.033,0.005,0.66,1130.109,12.697,0.678,14.994,0.242,0.249,0.016,0.574,-0.014,-0.019
0.0,10.007,-11.967,10.0,-12.0,0.957,0.152,7.047,0.005,0.655,1149.013,12.711,0.675,14.219,0.201,0.093,0.008,0.559,-0.007,-0.033
0.0,10.005,-12.974,10.0,-13.0,0.954,0.152,7.046,0.005,0.655,1148.671,12.708,0.675,14.137,0.197,0.079,0.008,0.556,-0.005,-0.026
0.0,9.996,-2.974,10.0,-3.0,0.97,0.151,7.044,0.005,0.655,1150.09,12.74,0.675,15.213,0.246,0.3,0.018,0.591,0.004,-0.026
0.0,10.001,2.017,10.0,2.0,0.974,0.152,7.046,0.005,0.655,1145.078,12.716,0.675,15.572,0.292,0.376,0.032,0.613,-0.001,-0.017
0.0,11.001,-5.98,11.0,-6.0,0.968,0.151,7.044,0.005,0.655,1147.001,12.737,0.675,14.734,0.223,0.203,0.013,0.571,-0.001,-0.02
0.0,10.998,-7.986,11.0,-8.0,0.961,0.151,7.046,0.005,0.655,1145.256,12.728,0.675,14.531,0.219,0.156,0.011,0.566,0.002,-0.014
0.0,11.004,12.011,11.0,12.0,0.96,0.152,7.052,0.005,0.655,1144.906,12.689,0.675,14.082,0.196,0.099,0.01,0.558,-0.004,-0.011
0.0,11.001,5.008,11.0,5.0,0.97,0.152,7.049,0.005,0.655,1145.648,12.709,0.675,14.903,0.233,0.247,0.016,0.578,-0.001,-0.008
0.0,12.0,-0.992,12.0,-1.0,0.968,0.151,7.045,0.005,0.655,1146.787,12.735,0.675,15.151,0.269,0.321,0.028,0.608,0.0,-0.008
0.0,12.0,11.008,12.0,11.0,0.96,0.152,7.051,0.005,0.654,1145.138,12.701,0.675,14.085,0.196,0.102,0.01,0.558,0.0,-0.008
0.0,12.0,5.019,12.0,5.0,0.968,0.151,7.049,0.005,0.655,1146.179,12.717,0.675,14.736,0.225,0.229,0.015,0.578,0.0,-0.019
0.0,11.998,7.006,12.0,7.0,0.966,0.152,7.05,0.005,0.655,1148.643,12.709,0.675,14.533,0.214,0.183,0.013,0.568,0.002,-0.006
0.0,12.001,9.018,12.0,9.0,0.964,0.152,7.051,0.005,0.655,1144.626,12.704,0.675,14.29,0.201,0.14,0.011,0.562,-0.001,-0.018
0.0,12.992,0.007,13.0,0.0,0.965,0.151,7.044,0.005,0.654,1143.637,12.74,0.671,15.291,0.308,0.332,0.041,0.624,0.008,-0.007
0.0,13.008,-11.968,13.0,-12.0,0.952,0.151,7.048,0.005,0.654,1149.932,12.716,0.671,13.876,0.183,0.0,0.008,0.554,-0.008,-0.032
0.0,12.995,-4.989,13.0,-5.0,0.963,0.151,7.044,0.005,0.654,1149.892,12.744,0.671,14.505,0.21,0.183,0.012,0.575,0.005,-0.011
0.0,12.998,-7.985,13.0,-8.0,0.957,0.151,7.046,0.005,0.654,1145.712,12.734,0.671,14.24,0.199,0.112,0.01,0.564,0.002,-0.015
0.0,13.001,1.012,13.0,1.0,0.966,0.151,7.045,0.005,0.654,1147.116,12.737,0.671,15.345,0.321,0.338,0.046,0.628,-0.001,-0.012
0.0,13.003,4.025,13.0,4.0,0.966,0.151,7.048,0.005,0.654,1149.055,12.732,0.675,14.693,0.226,0.239,0.018,0.586,-0.003,-0.025
0.0,1.0,-1.98,1.0,-2.0,0.991,0.152,7.038,0.005,0.658,1136.591,12.717,0.678,18.954,0.517,0.772,0.128,0.751,0.0,-0.02
0.0,1.01,-7.977,1.0,-8.0,0.978,0.152,7.037,0.005,0.658,1131.713,12.73,0.678,16.584,0.337,0.42,0.047,0.644,-0.01,-0.023
0.0,1.0,5.011,1.0,5.0,0.988,0.153,7.045,0.005,0.657,1139.041,12.666,0.678,17.292,0.344,0.531,0.049,0.661,0.0,-0.011
0.0,2.015,-1.977,2.0,-2.0,0.99,0.152,7.039,0.005,0.658,1139.29,12.72,0.678,17.685,0.357,0.657,0.077,0.708,-0.015,-0.023
0.0,1.995,11.016,2.0,11.0,0.978,0.153,7.05,0.005,0.657,1136.793,12.64,0.678,15.277,0.231,0.263,0.017,0.599,0.005,-0.016
0.0,1.998,8.011,2.0,8.0,0.979,0.153,7.047,0.005,0.657,1139.54,12.654,0.678,15.962,0.251,0.346,0.023,0.615,0.002,-0.011
0.0,3.012,-4.981,3.0,-5.0,0.983,0.152,7.038,0.005,0.658,1137.132,12.742,0.678,16.403,0.245,0.41,0.027,0.632,-0.012,-0.019
0.0,2.996,10.016,3.0,10.0,0.981,0.153,7.049,0.005,0.657,1141.408,12.649,0.678,15.348,0.231,0.264,0.016,0.596,0.004,-0.016
0.0,2.999,2.021,3.0,2.0,0.988,0.152,7.042,0.005,0.657,1140.073,12.693,0.678,17.357,0.328,0.595,0.062,0.693,0.001,-0.021
0.0,3.003,5.008,3.0,5.0,0.985,0.153,7.046,0.005,0.657,1139.012,12.675,0.678,16.493,0.26,0.421,0.029,0.631,-0.003,-0.008
0.0,3.998,-7.977,4.0,-8.0,0.977,0.152,7.039,0.005,0.657,1140.162,12.73,0.675,15.587,0.23,0.283,0.018,0.602,0.002,-0.023
0.0,4.005,4.01,4.0,4.0,0.982,0.152,7.046,0.005,0.657,1140.267,12.686,0.678,16.394,0.261,0.429,0.031,0.634,-0.005,-0.01
0.0,5.014,-11.962,5.0,-12.0,0.968,0.152,7.042,0.005,0.656,1141.783,12.711,0.675,14.767,0.21,0.174,0.012,0.58,-0.014,-0.038
0.0,5.0,-4.987,5.0,-5.0,0.982,0.152,7.04,0.005,0.657,1141.828,12.74,0.675,15.888,0.235,0.342,0.019,0.608,0.0,-0.013
0.0,5.002,-8.972,5.0,-9.0,0.972,0.152,7.041,0.005,0.657,1142.6,12.724,0.675,15.243,0.226,0.234,0.014,0.589,-0.002,-0.028
0.0,5.002,12.024,5.0,12.0,0.975,0.153,7.052,0.005,0.656,1138.939,12.653,0.675,14.733,0.208,0.187,0.011,0.577,-0.002,-0.024
0.0,5.005,5.019,5.0,5.0,0.981,0.152,7.047,0.005,0.656,1140.72,12.682,0.675,16.042,0.253,0.362,0.024,0.613,-0.005,-0.019
0.0,6.006,-0.987,6.0,-1.0,0.983,0.152,7.042,0.005,0.656,1138.652,12.718,0.675,16.664,0.331,0.495,0.044,0.656,-0.006,-0.013
0.0,5.997,1.018,6.0,1.0,0.984,0.152,7.043,0.005,0.656,1142.228,12.705,0.675,17.043,0.375,0.526,0.058,0.671,0.003,-0.018
0.0,6.001,3.001,6.0,3.0,0.979,0.152,7.045,0.005,0.656,1143.673,12.695,0.675,16.082,0.264,0.415,0.028,0.629,-0.001,-0.001
0.0,6.005,6.02,6.0,6.0,0.98,0.152,7.048,0.005,0.656,1142.823,12.679,0.675,15.642,0.242,0.31,0.019,0.598,-0.005,-0.02
0.0,7.0,-9.981,7.0,-10.0,0.97,0.152,7.044,0.005,0.656,1146.551,12.72,0.675,14.793,0.22,0.179,0.011,0.575,0.0,-0.019
0.0,7.012,-12.977,7.0,-13.0,0.962,0.152,7.043,0.005,0.656,1150.949,12.706,0.675,14.427,0.203,0.129,0.009,0.567,-0.012,-0.023
0.0,6.998,-2.981,7.0,-3.0,0.981,0.151,7.043,0.005,0.656,1151.367,12.737,0.675,15.756,0.255,0.363,0.021,0.611,0.002,-0.019
0.0,6.999,-5.981,7.0,-6.0,0.975,0.151,7.041,0.005,0.656,1145.451,12.738,0.675,15.356,0.23,0.275,0.014,0.587,0.001,-0.019
0.0,7.003,-8.972,7.0,-9.0,0.971,0.152,7.043,0.005,0.656,1144.292,12.724,0.675,14.949,0.227,0.201,0.012,0.577,-0.003,-0.028
0.0,6.993,2.015,7.0,2.0,0.979,0.152,7.044,0.005,0.656,1145.581,12.705,0.675,16.168,0.302,0.445,0.035,0.635,0.007,-0.015
0.0,6.993,5.017,7.0,5.0,0.979,0.152,7.049,0.005,0.656,1145.506,12.691,0.675,15.612,0.249,0.322,0.019,0.598,0.007,-0.017
0.0,7.994,-0.003,8.0,0.0,0.987,0.152,7.044,0.005,0.656,1144.32,12.718,0.675,16.607,0.378,0.472,0.059,0.656,0.006,0.003
0.0,8.006,-13.983,8.0,-14.0,0.959,0.152,7.044,0.005,0.655,1148.193,12.703,0.675,14.246,0.2,0.1,0.008,0.56,-0.006,-0.017
0.0,8.002,-1.974,8.0,-2.0,0.979,0.151,7.043,0.005,0.656,1147.628,12.73,0.675,15.744,0.271,0.379,0.025,0.616,-0.002,-0.026
0.0,7.993,13.013,8.0,13.0,0.968,0.152,7.053,0.005,0.655,1144.224,12.67,0.675,14.303,0.206,0.135,0.01,0.563,0.007,-0.013
0.0,9.011,-5.98,9.0,-6.0,0.972,0.151,7.043,0.005,0.656,1144.002,12.739,0.675,15.061,0.231,0.239,0.013,0.577,-0.011,-0.02
0.0,9.004,-6.983,9.0,-7.0,0.97,0.151,7.043,0.005,0.656,1141.39,12.735,0.675,14.936,0.229,0.216,0.012,0.574,-0.004,-0.017
0.0,0.0,0.0,0.0,0.0,1.0,0.131,6.933,0.008,0.461,3199.202,10.917,0.459,100.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.004,-11.002,0.0,-11.0,0.968,0.131,6.935,0.008,0.465,3181.795,11.017,0.459,15.775,0.11,0.217,0.007,0.651,-0.004,0.002
0.0,-0.008,-5.997,0.0,-6.0,0.977,0.132,6.933,0.008,0.458,3250.795,10.823,0.455,16.408,0.121,0.366,0.016,0.661,0.008,-0.003
0.0,0.004,-7.005,0.0,-7.0,0.973,0.13,6.933,0.008,0.465,3177.378,11.054,0.463,16.228,0.118,0.327,0.012,0.659,-0.004,0.005
0.0,0.004,-7.999,0.0,-8.0,0.987,0.131,6.932,0.008,0.46,3243.098,10.893,0.459,16.03,0.116,0.293,0.01,0.657,-0.004,-0.001
0.0,-0.012,3.992,0.0,4.0,0.981,0.131,6.933,0.008,0.465,3148.915,11.004,0.459,16.979,0.139,0.484,0.031,0.675,0.012,0.008
0.0,-0.002,4.995,0.0,5.0,0.98,0.13,6.932,0.007,0.467,3090.414,11.092,0.463,16.733,0.133,0.422,0.021,0.666,0.002,0.005
0.0,-0.009,5.991,0.0,6.0,0.978,0.131,6.93,0.008,0.463,3140.31,10.944,0.459,16.467,0.125,0.37,0.016,0.662,0.009,0.009
0.0,-0.011,6.996,0.0,7.0,0.975,0.128,6.93,0.007,0.476,2993.476,11.415,0.475,16.315,0.123,0.328,0.013,0.66,0.011,0.004
0.0,-0.004,8.985,0.0,9.0,0.967,0.13,6.928,0.007,0.467,3096.332,11.132,0.467,16.049,0.122,0.267,0.009,0.656,0.004,0.015
0.0,-10.999,-10.997,-11.0,-11.0,0.944,0.129,6.91,0.007,0.462,3040.422,11.085,0.459,15.746,0.125,0.226,0.012,0.655,-0.001,-0.003
0.0,-10.993,-8.003,-11.0,-8.0,0.951,0.128,6.907,0.007,0.462,3032.285,11.125,0.459,15.84,0.126,0.237,0.01,0.652,-0.007,0.003
0.0,-11.009,11.004,-11.0,11.0,0.947,0.129,6.893,0.007,0.459,2995.453,11.032,0.459,15.711,0.129,0.185,0.009,0.648,0.009,-0.004
0.0,-11.015,3.998,-11.0,4.0,0.959,0.128,6.904,0.007,0.465,2971.901,11.184,0.463,15.992,0.114,0.237,0.009,0.653,0.015,0.002
0.0,-11.011,5.992,-11.0,6.0,0.955,0.127,6.9,0.007,0.47,2865.485,11.369,0.471,16.012,0.127,0.241,0.01,0.652,0.011,0.008
0.0,-12.001,-13.0,-12.0,-13.0,0.934,0.127,6.911,0.007,0.468,2964.174,11.305,0.467,15.677,0.12,0.211,0.012,0.654,0.001,-0.0
0.0,-12.0,-2.004,-12.0,-2.0,0.956,0.129,6.902,0.007,0.458,2991.326,11.026,0.455,15.892,0.118,0.231,0.008,0.645,-0.0,0.004
0.0,-13.005,12.0,-13.0,12.0,0.942,0.125,6.886,0.007,0.475,2768.099,11.623,0.475,15.759,0.131,0.175,0.009,0.649,0.005,0.0
0.0,-13.003,8.995,-13.0,9.0,0.947,0.128,6.892,0.007,0.464,2926.52,11.197,0.463,15.777,0.128,0.203,0.01,0.652,0.003,0.005
0.0,-14.006,-0.01,-14.0,0.0,0.952,0.127,6.898,0.007,0.466,2922.761,11.303,0.463,15.863,0.125,0.213,0.009,0.646,0.006,0.01
0.0,-14.004,-14.003,-14.0,-14.0,0.923,0.13,6.908,0.007,0.457,3055.237,10.94,0.455,15.575,0.125,0.204,0.011,0.653,0.004,0.003
0.0,-14.009,-2.0,-14.0,-2.0,0.952,0.127,6.897,0.007,0.465,2876.39,11.299,0.463,15.846,0.119,0.207,0.008,0.641,0.009,-0.0
0.0,-0.996,-11.006,-1.0,-11.0,0.967,0.13,6.934,0.008,0.467,3146.069,11.103,0.467,15.827,0.113,0.228,0.007,0.653,-0.004,0.006
0.0,-1.003,1.988,-1.0,2.0,0.986,0.13,6.931,0.008,0.466,3123.177,11.086,0.463,18.029,0.23,0.681,0.072,0.725,0.003,0.012
0.0,-1.0,3.993,-1.0,4.0,0.979,0.13,6.93,0.007,0.469,3073.544,11.177,0.467,17.039,0.146,0.48,0.028,0.676,-0.0,0.007
0.0,-2.0,-2.002,-2.0,-2.0,0.983,0.131,6.928,0.008,0.461,3136.747,10.937,0.459,17.857,0.268,0.654,0.071,0.718,-0.0,0.002
0.0,-2.0,-6.999,-2.0,-7.0,0.973,0.13,6.929,0.008,0.462,3171.634,10.99,0.459,16.249,0.126,0.341,0.016,0.661,-0.0,-0.001
0.0,-2.003,9.996,-2.0,10.0,0.965,0.128,6.921,0.007,0.474,2959.569,11.407,0.475,15.934,0.113,0.222,0.007,0.651,0.003,0.004
0.0,-2.004,4.993,-2.0,5.0,0.977,0.129,6.927,0.007,0.472,2999.481,11.272,0.471,16.656,0.12,0.396,0.017,0.667,0.004,0.007
0.0,-2.013,7.985,-2.0,8.0,0.972,0.129,6.924,0.007,0.467,3057.467,11.149,0.467,16.1,0.121,0.275,0.009,0.656,0.013,0.015
