angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,-7.985,-11.994,-8.0,-12.0,0.894,0.105,6.471,0.006,0.642,0.655,4270.309,1.0,15.716,14.409,0.001,0.012,-0.0,-29.24,1.616,16.678,0.117,0.165,0.004,0.629,-0.015,-0.006
0.0,-7.977,-0.99,-8.0,-1.0,0.927,0.101,6.4,0.006,0.652,0.659,4116.711,1.0,16.19,8.038,0.033,-0.071,-0.0,-153.598,-6.371,17.236,0.08,0.328,0.007,0.649,-0.023,-0.01
0.0,-7.976,-8.991,-8.0,-9.0,0.898,0.105,6.452,0.006,0.65,0.659,4299.741,1.0,15.853,12.019,-0.029,0.051,0.0,183.03,3.981,16.923,0.132,0.216,0.003,0.622,-0.024,-0.009
0.0,-7.991,11.001,-8.0,11.0,0.876,0.096,6.317,0.005,0.656,0.663,3806.886,1.0,16.68,13.597,-0.022,-0.135,-0.001,-492.855,1.578,17.578,0.197,0.342,0.007,0.641,-0.009,-0.001
0.0,-7.987,9.004,-8.0,9.0,0.883,0.098,6.345,0.006,0.656,0.663,4197.99,1.0,16.519,12.036,0.007,0.028,0.0,391.104,-1.561,17.125,0.09,0.272,0.004,0.631,-0.013,-0.004
0.0,-8.989,-0.994,-9.0,-1.0,0.918,0.101,6.401,0.006,0.649,0.655,4080.249,1.0,16.195,9.044,0.035,0.056,0.0,-117.741,-2.992,17.114,0.07,0.296,0.006,0.642,-0.011,-0.006
0.0,-8.99,10.0,-9.0,10.0,0.873,0.097,6.325,0.005,0.659,0.667,3859.528,1.0,16.647,13.447,-0.045,-0.076,-0.0,-220.722,4.403,17.199,0.119,0.289,0.004,0.631,-0.01,0.0
0.0,-8.988,10.996,-9.0,11.0,0.871,0.095,6.319,0.005,0.648,0.655,3721.449,1.0,16.674,14.202,-0.001,-0.007,-0.0,-138.079,0.755,17.515,0.173,0.328,0.006,0.637,-0.012,0.004
0.0,9.99,0.989,10.0,1.0,0.91,0.104,6.429,0.006,0.655,0.667,4530.039,1.0,15.995,10.039,0.039,0.11,0.001,808.59,-4.163,17.0,0.074,0.279,0.005,0.639,0.01,0.011
0.0,9.99,8.996,10.0,9.0,0.879,0.101,6.366,0.006,0.665,0.675,4381.254,1.0,16.398,13.444,-0.031,-0.063,-0.0,-148.785,3.405,16.93,0.127,0.216,0.003,0.628,0.01,0.004
0.0,10.985,0.001,11.0,0.0,0.904,0.105,6.44,0.006,0.654,0.667,4581.298,1.0,15.922,10.985,0.025,0.074,0.0,200.044,-2.459,17.055,0.072,0.303,0.006,0.646,0.015,-0.001
0.0,10.986,-12.988,11.0,-13.0,0.859,0.109,6.534,0.006,0.637,0.651,4721.961,1.0,15.315,17.011,-0.045,0.094,0.0,140.663,6.026,17.139,0.201,0.333,0.009,0.639,0.014,-0.012
0.0,10.988,-2.98,11.0,-3.0,0.894,0.105,6.464,0.006,0.648,0.659,4606.59,1.0,15.779,11.385,0.035,-0.07,-0.0,-115.371,-5.626,18.737,0.27,0.665,0.039,0.718,0.012,-0.02
0.0,10.983,-4.985,11.0,-5.0,0.886,0.105,6.477,0.006,0.639,0.651,4521.241,1.0,15.703,12.061,-0.008,0.013,-0.0,-85.349,0.676,20.075,0.39,0.759,0.081,0.77,0.017,-0.015
0.0,10.985,-7.995,11.0,-8.0,0.874,0.109,6.497,0.006,0.652,0.667,4791.783,1.0,15.567,13.587,-0.012,0.02,0.0,270.542,1.526,17.365,0.107,0.386,0.009,0.661,0.015,-0.005
0.0,11.972,-12.996,12.0,-13.0,0.855,0.109,6.537,0.006,0.637,0.651,4764.124,1.0,15.294,17.669,-0.019,0.041,-0.0,-27.659,4.083,17.074,0.185,0.325,0.008,0.638,0.028,-0.004
0.0,11.974,-6.998,12.0,-7.0,0.873,0.107,6.492,0.006,0.647,0.659,4709.511,1.0,15.597,13.869,0.018,-0.046,-0.0,-54.612,-3.8,18.307,0.215,0.58,0.025,0.7,0.026,-0.002
0.0,11.987,13.002,12.0,13.0,0.863,0.097,6.343,0.005,0.651,0.659,4144.173,1.0,16.539,17.684,-0.01,-0.148,-0.001,-565.338,3.815,17.369,0.181,0.286,0.011,0.641,0.013,-0.002
0.0,11.98,5.999,12.0,6.0,0.877,0.099,6.397,0.006,0.642,0.651,4260.804,1.0,16.205,13.398,0.014,0.054,0.0,116.631,-4.286,17.547,0.198,0.318,0.008,0.637,0.02,0.001
0.0,11.966,7.998,12.0,8.0,0.87,0.101,6.379,0.006,0.659,0.667,4407.858,1.0,16.312,14.392,-0.007,-0.018,0.0,147.054,0.995,17.018,0.131,0.228,0.003,0.626,0.034,0.002
0.0,12.98,-7.992,13.0,-8.0,0.865,0.107,6.504,0.006,0.638,0.651,4644.944,1.0,15.513,15.243,-0.005,0.125,0.0,237.086,0.851,17.855,0.161,0.491,0.016,0.684,0.02,-0.008
0.0,12.971,11.998,13.0,12.0,0.858,0.099,6.355,0.006,0.656,0.667,4269.132,1.0,16.467,17.669,-0.007,-0.15,-0.001,-375.812,2.426,17.241,0.169,0.264,0.009,0.639,0.029,0.002
0.0,12.985,4.994,13.0,5.0,0.878,0.101,6.409,0.006,0.647,0.655,4365.971,1.0,16.131,13.912,0.02,0.054,0.0,96.84,-3.757,17.632,0.217,0.342,0.011,0.641,0.015,0.006
0.0,12.978,8.998,13.0,9.0,0.866,0.1,6.377,0.006,0.653,0.663,4314.62,1.0,16.326,15.792,-0.012,-0.031,-0.0,-51.351,1.88,16.93,0.119,0.199,0.003,0.633,0.022,0.002
0.0,0.982,-10.995,1.0,-11.0,0.951,0.107,6.489,0.006,0.646,0.655,4475.547,1.0,15.616,11.038,0.085,0.111,0.0,160.927,-4.753,17.401,0.21,0.309,0.01,0.635,0.018,-0.005
0.0,0.986,-2.001,1.0,-2.0,0.99,0.104,6.427,0.006,0.659,0.667,4410.157,1.0,16.023,2.231,0.039,-0.062,-0.0,-65.391,-8.807,18.925,0.261,0.7,0.053,0.738,0.014,0.001
0.0,0.987,-5.998,1.0,-6.0,0.968,0.106,6.452,0.006,0.658,0.667,4492.336,1.0,15.866,6.079,-0.021,0.025,0.0,82.179,3.847,16.869,0.068,0.25,0.004,0.637,0.013,-0.002
0.0,0.994,9.994,1.0,10.0,0.949,0.098,6.336,0.005,0.661,0.667,4014.643,1.0,16.588,10.044,-0.02,-0.116,-0.001,-477.692,3.965,17.749,0.224,0.337,0.011,0.644,0.006,0.006
0.0,0.988,12.992,1.0,13.0,0.938,0.095,6.316,0.005,0.651,0.655,3824.522,1.0,16.707,13.03,-0.011,-0.019,-0.0,-190.121,2.986,17.134,0.129,0.211,0.003,0.627,0.012,0.008
0.0,0.986,4.993,1.0,5.0,0.97,0.099,6.377,0.005,0.649,0.655,4053.001,1.0,16.343,5.09,0.032,0.061,0.0,228.478,-7.94,17.177,0.08,0.279,0.005,0.643,0.014,0.007
0.0,1.987,0.007,2.0,0.0,0.985,0.101,6.414,0.006,0.645,0.655,4190.48,1.0,16.105,1.987,0.015,0.037,0.0,137.479,-3.102,20.407,0.414,0.837,0.109,0.794,0.013,-0.007
0.0,1.978,-3.0,2.0,-3.0,0.977,0.103,6.436,0.006,0.645,0.655,4286.572,1.0,15.966,3.594,-0.008,0.022,0.0,96.092,1.606,18.53,0.208,0.602,0.028,0.711,0.022,-0.0
0.0,1.97,1.993,2.0,2.0,0.979,0.101,6.398,0.006,0.654,0.663,4219.733,1.0,16.201,2.803,0.002,-0.038,-0.0,-66.838,-0.791,18.144,0.171,0.534,0.024,0.694,0.03,0.007
0.0,2.981,-0.0,3.0,0.0,0.971,0.103,6.415,0.006,0.656,0.667,4352.703,1.0,16.096,2.981,-0.007,0.017,0.0,132.97,0.178,19.512,0.327,0.764,0.069,0.752,0.019,0.0
0.0,2.988,-3.99,3.0,-4.0,0.956,0.105,6.445,0.006,0.655,0.667,4483.272,1.0,15.914,4.985,-0.015,0.03,0.0,130.568,2.004,17.976,0.154,0.497,0.015,0.689,0.012,-0.01
0.0,3.97,10.995,4.0,11.0,0.914,0.098,6.336,0.005,0.661,0.667,4105.038,1.0,16.597,11.69,-0.043,-0.109,-0.001,-378.234,6.705,17.122,0.139,0.234,0.003,0.629,0.03,0.005
0.0,4.982,-14.003,5.0,-14.0,0.9,0.111,6.518,0.007,0.653,0.667,4784.937,1.0,15.411,14.863,-0.014,0.182,0.001,679.9,3.173,16.815,0.141,0.231,0.004,0.619,0.018,0.003
0.0,4.979,-1.002,5.0,-1.0,0.948,0.103,6.428,0.006,0.653,0.663,4420.308,1.0,16.013,5.079,0.048,-0.09,-0.001,-364.63,-9.784,19.616,0.342,0.755,0.065,0.753,0.021,0.002
0.0,4.979,-1.999,5.0,-2.0,0.947,0.103,6.435,0.006,0.65,0.659,4399.481,1.0,15.971,5.365,-0.0,0.007,-0.0,-20.826,0.286,20.84,0.437,0.81,0.109,0.799,0.021,-0.001
0.0,4.981,3.004,5.0,3.0,0.939,0.101,6.397,0.006,0.657,0.667,4307.415,1.0,16.22,5.817,-0.008,-0.038,-0.0,-92.066,0.452,17.077,0.068,0.281,0.006,0.643,0.019,-0.004
0.0,4.984,4.988,5.0,5.0,0.928,0.099,6.383,0.006,0.649,0.655,4150.162,1.0,16.307,7.051,-0.011,-0.014,-0.0,-157.253,1.235,17.395,0.146,0.324,0.005,0.643,0.016,0.012
0.0,5.987,-10.996,6.0,-11.0,0.902,0.109,6.501,0.006,0.653,0.667,4732.56,1.0,15.532,12.52,-0.026,0.118,0.001,582.397,5.469,17.224,0.207,0.335,0.009,0.642,0.013,-0.004
0.0,5.987,-14.001,6.0,-14.0,0.893,0.11,6.522,0.006,0.647,0.659,4725.397,1.0,15.385,15.228,-0.009,0.021,0.0,-7.163,2.707,16.968,0.16,0.256,0.005,0.622,0.013,0.001
0.0,5.978,-3.995,6.0,-4.0,0.929,0.102,6.452,0.006,0.633,0.643,4263.476,1.0,15.854,7.19,0.036,-0.07,-0.001,-461.921,-8.037,19.03,0.276,0.677,0.039,0.728,0.022,-0.005
0.0,5.98,-7.003,6.0,-7.0,0.916,0.107,6.47,0.006,0.657,0.667,4648.636,1.0,15.741,9.209,-0.013,0.018,0.001,385.16,2.018,16.981,0.061,0.275,0.005,0.645,0.02,0.003
0.0,5.987,9.996,6.0,10.0,0.902,0.097,6.346,0.005,0.652,0.659,4045.885,1.0,16.534,11.652,-0.014,-0.124,-0.001,-602.751,2.443,17.24,0.139,0.242,0.003,0.629,0.013,0.004
0.0,6.982,-7.0,7.0,-7.0,0.906,0.107,6.472,0.006,0.651,0.663,4578.501,1.0,15.723,9.887,0.004,0.126,0.001,532.615,-1.766,17.171,0.077,0.315,0.006,0.65,0.018,-0.0
0.0,6.968,2.984,7.0,3.0,0.92,0.1,6.402,0.006,0.645,0.655,4237.997,1.0,16.173,7.58,0.014,-0.07,-0.001,-340.504,-2.306,17.16,0.095,0.282,0.004,0.637,0.032,0.016
0.0,7.984,-0.0,8.0,0.0,0.925,0.102,6.426,0.006,0.647,0.655,4319.316,1.0,16.008,7.984,0.005,0.024,0.0,81.32,0.404,17.723,0.132,0.441,0.012,0.67,0.016,0.0
0.0,7.977,-1.992,8.0,-2.0,0.919,0.104,6.443,0.006,0.646,0.655,4426.153,1.0,15.904,8.222,-0.006,0.018,0.0,106.836,0.237,19.22,0.31,0.708,0.049,0.732,0.023,-0.008
0.0,7.972,8.999,8.0,9.0,0.891,0.099,6.371,0.006,0.654,0.663,4519.462,1.0,16.368,12.023,-0.029,-0.072,-0.0,93.309,3.801,17.181,0.143,0.249,0.004,0.63,0.028,0.001
0.0,8.98,-4.004,9.0,-4.0,0.905,0.104,6.463,0.006,0.643,0.655,4490.867,1.0,15.783,9.832,0.014,0.092,0.0,-28.594,-2.19,20.355,0.405,0.777,0.088,0.779,0.02,0.004
0.0,8.986,-6.004,9.0,-6.0,0.895,0.107,6.474,0.006,0.656,0.667,4724.939,1.0,15.713,10.807,-0.01,0.011,0.0,234.071,0.974,18.127,0.191,0.552,0.02,0.696,0.014,0.004
0.0,8.98,0.991,9.0,1.0,0.912,0.102,6.422,0.006,0.644,0.655,4295.416,1.0,16.024,9.034,0.017,-0.052,-0.001,-429.522,-1.772,17.142,0.073,0.298,0.006,0.646,0.02,0.009
0.0,0.0,0.0,0.0,0.0,1.0,0.133,6.783,0.004,0.493,0.486,1533.043,1.0,11.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.01,-0.989,0.0,-1.0,0.975,0.133,6.783,0.004,0.492,0.486,1542.459,1.0,11.389,0.989,-0.025,0.0,0.0,9.415,0.989,23.641,0.658,0.922,0.244,0.857,-0.01,-0.011
0.0,0.022,-2.0,0.0,-2.0,0.97,0.132,6.782,0.004,0.49,0.486,1522.665,1.0,11.39,2.0,-0.006,-0.0,-0.0,-19.794,1.011,20.37,0.397,0.783,0.124,0.783,-0.022,-0.0
0.0,0.017,-4.001,0.0,-4.0,0.956,0.133,6.782,0.004,0.492,0.482,1544.813,1.0,11.385,4.001,-0.014,-0.0,0.0,22.149,2.001,18.143,0.187,0.554,0.048,0.731,-0.017,0.001
0.0,-0.007,9.993,0.0,10.0,0.93,0.132,6.786,0.004,0.492,0.486,1497.62,1.0,11.403,9.993,-0.026,0.003,-0.0,-47.193,5.992,16.831,0.09,0.249,0.012,0.696,0.007,0.007
0.0,0.003,10.987,0.0,11.0,0.929,0.133,6.785,0.004,0.495,0.486,1507.765,1.0,11.406,10.987,-0.001,-0.0,0.0,10.145,0.994,16.726,0.083,0.226,0.011,0.692,-0.003,0.013
0.0,-0.003,11.986,0.0,12.0,0.922,0.133,6.785,0.004,0.495,0.494,1496.287,1.0,11.412,11.986,-0.006,-0.0,-0.0,-11.478,0.999,16.708,0.083,0.214,0.011,0.69,0.003,0.014
0.0,0.003,0.99,0.0,1.0,0.973,0.134,6.784,0.005,0.498,0.494,1565.113,1.0,11.381,0.99,0.05,-0.001,0.0,68.826,-10.996,23.575,0.658,0.922,0.243,0.857,-0.003,0.01
0.0,0.007,2.992,0.0,3.0,0.962,0.133,6.785,0.004,0.493,0.486,1538.271,1.0,11.381,2.992,-0.01,0.001,-0.0,-26.842,2.003,18.931,0.268,0.659,0.075,0.75,-0.007,0.008
0.0,0.004,3.988,0.0,4.0,0.958,0.133,6.786,0.004,0.493,0.486,1535.401,1.0,11.383,3.988,-0.004,0.0,0.0,-2.87,0.996,18.117,0.187,0.554,0.049,0.732,-0.004,0.012
0.0,-9.986,-1.992,-10.0,-2.0,0.938,0.134,6.774,0.005,0.49,0.482,1580.64,1.0,11.3,10.183,-0.021,-0.011,0.0,45.239,6.194,17.268,0.121,0.252,0.015,0.702,-0.014,-0.008
0.0,-9.985,-2.999,-10.0,-3.0,0.934,0.132,6.774,0.004,0.486,0.478,1543.233,1.0,11.303,10.426,-0.003,-0.0,-0.0,-37.407,0.244,17.805,0.165,0.298,0.027,0.717,-0.015,-0.001
0.0,-9.992,6.985,-10.0,7.0,0.926,0.133,6.774,0.005,0.489,0.478,1553.463,1.0,11.321,12.192,-0.009,-0.0,0.0,10.231,1.765,16.383,0.082,0.109,0.006,0.688,-0.008,0.015
0.0,-10.003,8.99,-10.0,9.0,0.919,0.133,6.773,0.005,0.489,0.478,1532.289,1.0,11.329,13.449,-0.007,-0.001,-0.0,-21.175,1.257,16.516,0.089,0.144,0.008,0.689,0.003,0.01
0.0,-10.976,-10.99,-11.0,-11.0,0.901,0.133,6.771,0.005,0.489,0.482,1588.582,1.0,11.293,15.532,-0.018,-0.002,-0.0,56.293,2.083,16.416,0.117,0.178,0.013,0.679,-0.024,-0.01
0.0,-10.983,1.99,-11.0,2.0,0.94,0.134,6.775,0.005,0.49,0.482,1572.829,1.0,11.292,11.162,0.039,0.004,0.0,-15.753,-4.37,16.354,0.079,0.097,0.006,0.687,-0.017,0.01
0.0,-11.978,-3.0,-12.0,-3.0,0.93,0.133,6.773,0.005,0.487,0.478,1566.818,1.0,11.283,12.348,-0.01,-0.003,-0.0,-6.011,1.186,17.396,0.141,0.278,0.018,0.703,-0.022,-0.0
0.0,-11.978,-5.002,-12.0,-5.0,0.92,0.131,6.772,0.004,0.479,0.467,1527.412,1.0,11.284,12.981,-0.01,-0.001,-0.0,-39.407,0.632,17.961,0.202,0.327,0.033,0.716,-0.022,0.002
0.0,-12.998,12.979,-13.0,13.0,0.893,0.132,6.768,0.005,0.485,0.478,1498.036,1.0,11.325,18.369,-0.028,-0.004,0.0,-29.375,5.388,16.677,0.12,0.172,0.011,0.681,-0.002,0.021
0.0,-12.979,1.996,-13.0,2.0,0.928,0.133,6.773,0.005,0.487,0.478,1564.217,1.0,11.279,13.132,0.036,0.004,0.0,66.181,-5.237,16.325,0.086,0.107,0.006,0.682,-0.021,0.004
0.0,-13.979,-1.004,-14.0,-1.0,0.932,0.133,6.771,0.005,0.488,0.478,1568.634,1.0,11.275,14.015,0.003,-0.002,0.0,4.417,0.883,16.471,0.099,0.182,0.01,0.686,-0.021,0.004
0.0,-14.021,10.985,-14.0,11.0,0.903,0.132,6.768,0.005,0.484,0.478,1512.344,1.0,11.31,17.811,-0.029,-0.003,-0.0,-56.29,3.796,16.61,0.125,0.154,0.01,0.68,0.021,0.015
0.0,-14.009,12.97,-14.0,13.0,0.891,0.132,6.766,0.005,0.487,0.478,1513.481,1.0,11.318,19.091,-0.012,-0.001,0.0,1.138,1.28,16.603,0.117,0.158,0.011,0.678,0.009,0.03
0.0,-0.97,-4.992,-1.0,-5.0,0.952,0.133,6.781,0.004,0.493,0.486,1566.194,1.0,11.37,5.086,0.061,0.015,-0.0,52.713,-14.005,17.437,0.105,0.399,0.025,0.715,-0.03,-0.008
0.0,-0.983,1.98,-1.0,2.0,0.968,0.134,6.783,0.004,0.495,0.49,1549.917,1.0,11.373,2.21,0.016,0.002,0.0,-16.277,-2.876,20.155,0.427,0.776,0.142,0.8,-0.017,0.02
0.0,-0.996,5.99,-1.0,6.0,0.953,0.134,6.785,0.005,0.495,0.49,1545.723,1.0,11.38,6.072,-0.015,0.002,0.0,-4.194,3.862,17.793,0.2,0.48,0.039,0.722,-0.004,0.01
0.0,-1.967,-10.994,-2.0,-11.0,0.926,0.133,6.782,0.004,0.49,0.482,1557.566,1.0,11.354,11.168,-0.028,-0.003,-0.0,11.843,5.096,16.574,0.096,0.178,0.01,0.688,-0.033,-0.006
0.0,-1.981,-1.989,-2.0,-2.0,0.962,0.134,6.781,0.005,0.496,0.486,1572.448,1.0,11.366,2.808,0.036,-0.001,0.0,14.881,-8.361,19.44,0.215,0.616,0.06,0.75,-0.019,-0.011
0.0,-1.977,-4.986,-2.0,-5.0,0.948,0.133,6.781,0.004,0.49,0.482,1547.018,1.0,11.365,5.364,-0.014,-0.0,-0.0,-25.43,2.556,17.27,0.082,0.342,0.019,0.709,-0.023,-0.014
0.0,-1.98,-6.996,-2.0,-7.0,0.942,0.133,6.781,0.004,0.493,0.486,1560.756,1.0,11.358,7.271,-0.006,0.0,0.0,13.739,1.907,16.926,0.091,0.258,0.013,0.7,-0.02,-0.004
0.0,-1.991,6.985,-2.0,7.0,0.945,0.134,6.784,0.005,0.495,0.49,1545.601,1.0,11.375,7.264,0.003,0.003,0.0,-15.155,-0.007,17.9,0.257,0.487,0.049,0.727,-0.009,0.015
0.0,-2.983,-0.0,-3.0,0.0,0.966,0.134,6.78,0.005,0.495,0.486,1572.557,1.0,11.358,2.983,0.022,-0.003,0.0,26.956,-4.28,19.337,0.195,0.583,0.054,0.748,-0.017,0.0
0.0,-2.96,-13.982,-3.0,-14.0,0.911,0.134,6.782,0.005,0.495,0.486,1605.844,1.0,11.339,14.291,-0.056,0.002,0.0,33.287,11.308,16.541,0.116,0.174,0.01,0.688,-0.04,-0.018
0.0,-2.997,11.98,-3.0,12.0,0.924,0.133,6.781,0.005,0.495,0.49,1519.101,1.0,11.383,12.349,0.013,-0.001,-0.0,-86.743,-1.942,17.285,0.158,0.373,0.026,0.704,-0.003,0.02
0.0,-2.985,6.995,-3.0,7.0,0.945,0.133,6.781,0.004,0.492,0.486,1526.68,1.0,11.372,7.605,0.021,0.0,-0.0,7.579,-4.744,18.07,0.305,0.5,0.063,0.742,-0.015,0.005
0.0,-3.966,-11.98,-4.0,-12.0,0.916,0.132,6.779,0.004,0.487,0.482,1543.954,1.0,11.34,12.619,-0.029,-0.002,-0.0,17.274,5.014,16.496,0.108,0.152,0.009,0.688,-0.034,-0.02
0.0,-3.958,-13.999,-4.0,-14.0,0.907,0.133,6.78,0.004,0.489,0.482,1573.312,1.0,11.337,14.547,-0.009,0.001,0.0,29.358,1.928,16.515,0.112,0.165,0.009,0.685,-0.042,-0.001
0.0,-3.998,10.992,-4.0,11.0,0.923,0.131,6.781,0.004,0.487,0.482,1478.642,1.0,11.373,11.697,0.016,0.0,-0.0,-94.67,-2.851,17.747,0.263,0.447,0.05,0.728,-0.002,0.008
0.0,-3.993,6.99,-4.0,7.0,0.938,0.133,6.78,0.005,0.493,0.486,1537.19,1.0,11.365,8.05,0.015,-0.001,0.0,58.549,-3.646,17.691,0.228,0.442,0.037,0.72,-0.007,0.01
0.0,-4.947,-13.988,-5.0,-14.0,0.9,0.133,6.78,0.005,0.491,0.478,1602.821,1.0,11.323,14.837,-0.038,0.0,0.0,65.631,6.787,16.424,0.101,0.156,0.008,0.682,-0.053,-0.012
0.0,-5.01,10.986,-5.0,11.0,0.919,0.133,6.779,0.004,0.491,0.486,1506.828,1.0,11.366,12.075,0.019,-0.001,-0.0,-95.993,-2.762,17.738,0.26,0.44,0.047,0.728,0.01,0.014
0.0,-4.998,12.983,-5.0,13.0,0.91,0.133,6.78,0.004,0.491,0.486,1496.172,1.0,11.376,13.912,-0.009,0.0,-0.0,-10.656,1.837,17.968,0.28,0.455,0.052,0.73,-0.002,0.017
0.0,-4.974,1.992,-5.0,2.0,0.952,0.133,6.781,0.005,0.492,0.486,1561.548,1.0,11.336,5.358,0.042,0.001,0.0,65.375,-8.554,17.14,0.058,0.303,0.013,0.709,-0.026,0.008
0.0,-5.974,-11.988,-6.0,-12.0,0.912,0.132,6.778,0.004,0.488,0.478,1568.135,1.0,11.323,13.394,-0.04,-0.002,-0.0,6.587,8.036,16.376,0.094,0.138,0.007,0.685,-0.026,-0.012
0.0,-5.982,-3.002,-6.0,-3.0,0.947,0.133,6.777,0.005,0.49,0.486,1563.563,1.0,11.332,6.693,0.035,-0.002,0.0,-4.572,-6.701,18.346,0.18,0.371,0.032,0.725,-0.018,0.002
0.0,-5.99,-5.0,-6.0,-5.0,0.938,0.132,6.778,0.004,0.488,0.478,1555.58,1.0,11.33,7.803,-0.009,0.001,-0.0,-7.983,1.109,17.176,0.101,0.263,0.012,0.702,-0.01,-0.0
0.0,-5.982,6.988,-6.0,7.0,0.941,0.134,6.779,0.005,0.494,0.486,1556.248,1.0,11.346,9.199,0.003,0.001,0.0,0.668,1.396,16.953,0.11,0.275,0.013,0.703,-0.018,0.012
0.0,-6.974,-4.005,-7.0,-4.0,0.939,0.133,6.777,0.005,0.49,0.478,1564.994,1.0,11.321,8.042,-0.002,-0.002,-0.0,8.746,-1.157,17.754,0.146,0.314,0.02,0.713,-0.026,0.005
0.0,-6.965,-8.006,-7.0,-8.0,0.926,0.134,6.776,0.005,0.494,0.486,1594.378,1.0,11.323,10.612,-0.013,-0.001,0.0,29.384,2.57,16.489,0.087,0.165,0.008,0.687,-0.035,0.006
0.0,-6.992,1.998,-7.0,2.0,0.95,0.131,6.779,0.004,0.483,0.478,1513.732,1.0,11.32,7.272,0.024,0.003,-0.0,-80.646,-3.339,16.746,0.061,0.184,0.007,0.699,-0.008,0.002
0.0,-6.997,5.989,-7.0,6.0,0.941,0.132,6.777,0.005,0.489,0.482,1527.096,1.0,11.342,9.21,-0.009,-0.002,0.0,13.364,1.938,16.78,0.088,0.201,0.009,0.695,-0.003,0.011
0.0,-7.964,-10.002,-8.0,-10.0,0.915,0.132,6.775,0.004,0.484,0.475,1544.633,1.0,11.315,12.786,-0.026,-0.002,-0.0,17.536,3.576,16.455,0.094,0.148,0.008,0.685,-0.036,0.002
0.0,-7.994,2.989,-8.0,3.0,0.943,0.132,6.778,0.005,0.488,0.482,1547.402,1.0,11.317,8.534,0.028,0.003,0.0,2.77,-4.251,16.6,0.071,0.138,0.006,0.694,-0.006,0.011
0.0,-8.986,-0.013,-9.0,0.0,0.951,0.132,6.777,0.004,0.486,0.478,1548.05,1.0,11.309,8.986,0.008,-0.001,-0.0,0.648,0.452,16.76,0.078,0.178,0.008,0.697,-0.014,0.013
0.0,-8.953,-13.999,-9.0,-14.0,0.895,0.133,6.774,0.005,0.488,0.478,1590.68,1.0,11.301,16.617,-0.056,-0.002,0.0,42.63,7.631,16.397,0.113,0.172,0.011,0.679,-0.047,-0.001
0.0,-8.991,9.973,-9.0,10.0,0.917,0.133,6.774,0.005,0.49,0.486,1528.67,1.0,11.338,13.428,0.022,-0.001,0.0,-62.01,-3.189,16.69,0.087,0.189,0.01,0.695,-0.009,0.027
0.0,-9.01,12.988,-9.0,13.0,0.904,0.132,6.773,0.005,0.488,0.482,1495.11,1.0,11.352,15.807,-0.013,-0.0,-0.0,-33.56,2.379,17.066,0.112,0.265,0.014,0.696,0.01,0.012
0.0,-8.997,5.986,-9.0,6.0,0.935,0.133,6.776,0.005,0.49,0.486,1550.714,1.0,11.322,10.806,0.032,0.002,0.0,55.604,-5.001,16.49,0.088,0.125,0.006,0.688,-0.003,0.014
0.0,11.031,-9.994,11.0,-10.0,0.914,0.134,6.784,0.005,0.504,0.498,1604.025,1.0,11.528,14.885,-0.021,0.008,-0.0,53.311,4.078,16.517,0.104,0.153,0.01,0.694,-0.031,-0.006
0.0,11.02,-3.992,11.0,-4.0,0.928,0.133,6.784,0.004,0.502,0.502,1562.071,1.0,11.54,11.721,0.014,0.0,-0.0,-41.954,-3.164,16.387,0.101,0.087,0.007,0.688,-0.02,-0.008
0.0,11.024,-7.996,11.0,-8.0,0.919,0.134,6.784,0.005,0.507,0.498,1608.762,1.0,11.535,13.618,-0.009,-0.001,0.0,46.692,1.897,16.288,0.09,0.107,0.008,0.69,-0.024,-0.004
0.0,12.011,-0.002,12.0,0.0,0.933,0.134,6.783,0.004,0.506,0.502,1575.711,1.0,11.567,12.011,0.015,-0.0,-0.0,-33.052,-1.607,16.385,0.071,0.139,0.006,0.695,-0.011,0.002
0.0,12.034,-9.998,12.0,-10.0,0.912,0.134,6.783,0.005,0.504,0.498,1605.655,1.0,11.545,15.645,-0.022,-0.0,0.0,29.945,3.634,16.488,0.11,0.146,0.01,0.693,-0.034,-0.002
0.0,12.027,-12.994,12.0,-13.0,0.906,0.131,6.784,0.004,0.494,0.486,1562.702,1.0,11.54,17.705,-0.005,0.001,-0.0,-42.953,2.06,16.699,0.115,0.183,0.011,0.689,-0.027,-0.006
0.0,12.014,5.996,12.0,6.0,0.913,0.134,6.783,0.005,0.507,0.502,1568.082,1.0,11.587,13.427,0.007,-0.0,0.0,5.379,-4.278,17.525,0.152,0.295,0.02,0.708,-0.014,0.004
0.0,13.031,-13.985,13.0,-14.0,0.903,0.133,6.783,0.005,0.505,0.498,1623.402,1.0,11.556,19.115,-0.01,0.0,0.0,55.32,5.688,16.473,0.11,0.161,0.011,0.685,-0.031,-0.015
0.0,13.014,-0.993,13.0,-1.0,0.933,0.132,6.783,0.004,0.502,0.498,1547.663,1.0,11.587,13.052,0.03,-0.0,-0.0,-75.739,-6.063,16.369,0.085,0.119,0.007,0.69,-0.014,-0.007
